Filename,Provider,Model,Time Taken (s),File size,Word Count,Transcribed Text
common_voice_th_001.mp3,amazon,Transcribe,7.878553867340088,53181,13,มียุทธศาสตร์ในการศึกษาให้รัฐสภามุ่งสู่ความเป็นรัฐสภาที่ทันสมัย
common_voice_th_002.mp3,amazon,Transcribe,5.180719614028931,23805,2,รีวิวขอนแก่น
common_voice_th_003.mp3,amazon,Transcribe,6.614161014556885,47565,18,ถ้าอํานาจชื่นชมคุณ แปลว่าคุณกําลังทําอะไร พลาดสักอย่าง
common_voice_th_004.mp3,amazon,Transcribe,5.459577798843384,60525,15,ลองไล่ประวัติโรงเรียนตัวเองดู เจอร่องรอยคณะ ราษฎบ้างไหม
common_voice_th_005.mp3,amazon,Transcribe,6.29370641708374,52533,24,เมื่อกี่ปีที่แล้วยังเห็นคนตื่นตัวทางการเมือง มองผลประโยชน์ของชาติเยอะมาก ทุกวันนี้หายไปไหนซะเยอะเลย
common_voice_th_006.mp3,amazon,Transcribe,5.304349184036255,42165,18,ทีนี้เอกชนจะบอกว่าที่เก็บข้อมูลนี้เพื่อช่วยการดําเนินการของรัฐนะ
common_voice_th_007.mp3,amazon,Transcribe,6.035063982009888,51021,22,รายละเอียดว่าจะส่งเครื่องไปเปลี่ยนแบตในราคาพิเศษยังไง ทางแอปเปิ้ลจะแจ้งเพิ่มเติม ทางก็รอดู
common_voice_th_008.mp3,amazon,Transcribe,4.766140699386597,15813,2,ทุกฉายหนัง
common_voice_th_009.mp3,amazon,Transcribe,7.849596738815308,50373,18,คือแกมาทางด้านศึกษาเมือง แต่หัวข้อที่มาพูดเป็นเรื่องการควบคุมโครงสร้างสื่อกับประชาธิปไตย
common_voice_th_010.mp3,amazon,Transcribe,5.209295988082886,15813,2,โดนน้ํา
common_voice_th_011.mp3,amazon,Transcribe,5.458596229553223,16461,4,เองกายไถ่เฟซบุ๊ก
common_voice_th_012.mp3,amazon,Transcribe,5.745975971221924,30933,9,ก็ไม่ใช่อีก น่าคคือโลหะผสม
common_voice_th_013.mp3,amazon,Transcribe,5.596316337585449,20565,6,ส่วนยอดทีมต้องอาร์เซนอลครับ
common_voice_th_014.mp3,amazon,Transcribe,5.960306406021118,21645,5,มูลนิธิสยามกรรมมาจน
common_voice_th_015.mp3,amazon,Transcribe,5.6057422161102295,24885,6,สรุปเอธิโอเปียได้แค่ค่าเช่าสถานที่
common_voice_th_016.mp3,amazon,Transcribe,5.96421480178833,27261,9,รับส่งข้อมูลได้ปริมาณสูงสุดในเวลาเท่ากัน
common_voice_th_017.mp3,amazon,Transcribe,6.758385419845581,55341,20,กลับรถในที่ห้ามกลับ เส้นอโศกนี่กลับรถตรงทางม้าลายเลย โนแคร์คนข้าม ใช่
common_voice_th_018.mp3,amazon,Transcribe,5.305094242095947,15165,2,ยาระบายไม่ต้อง
common_voice_th_019.mp3,amazon,Transcribe,5.801062822341919,38493,13,ถ้านับถือศาสนาต่างไปจากที่ลักสนับสนุนก็ถูกเลือกปฏิบัติ
common_voice_th_020.mp3,amazon,Transcribe,6.867192268371582,55773,25,ไปฉี่ในโรงพยาบาล ไม่กล้ากดน้ํากลัวเอาน้ําลัดมาใช้เรื่องส่วนตัว ปล่อยเหม็นไปเลยละกัน แห่
common_voice_th_021.mp3,amazon,Transcribe,5.983376502990723,39238,12,พอเท่ไม่เอาจะเอารถไฟฟ้าพาเร็วสูง สตัน
common_voice_th_022.mp3,amazon,Transcribe,4.981185674667358,17206,4,อันนี้ควรทําได้
common_voice_th_023.mp3,amazon,Transcribe,5.230376482009888,20446,6,ป่นท้อเถียนบ่อยมากครับ
common_voice_th_024.mp3,amazon,Transcribe,5.22084379196167,12670,2,นานน้อย
common_voice_th_025.mp3,amazon,Transcribe,6.772613763809204,32110,11,จนสบริษัทเขาทคนจับเก็บไปกินต่อ
common_voice_th_026.mp3,amazon,Transcribe,5.341552734375,14733,3,มันมีทุกวัน
common_voice_th_027.mp3,amazon,Transcribe,6.131871223449707,32445,4,เอาไว้เย็บกระทงตะโก้
common_voice_th_028.mp3,amazon,Transcribe,7.0441484451293945,34605,8,ยกเลิกโรมมิ่งได้รับประกันความเป็นกลางของอินเทอร์เน็ต
common_voice_th_029.mp3,amazon,Transcribe,20.373981714248657,27261,8,เพิ่งเพิ่มภาพตัวอย่างเข้าไปที่ทบล็อก
common_voice_th_030.mp3,amazon,Transcribe,5.781902074813843,55773,14,คําคงศักดิ์ หัวหน้าพรรคสามัญชนเขาเป็นนักกิจกรรมทางสังคมด้านทรัพยากรธรรมชาติและสิ่งแวดล้อม
common_voice_th_031.mp3,amazon,Transcribe,6.253724098205566,52965,16,อืม ทํานธิบายเพื่อนําเสนอต่อประชาชนเทศบาลเมืองมุกดาหาร โดยทีมงานก้าวหน้ามุกดาหาร
common_voice_th_032.mp3,amazon,Transcribe,5.1227171421051025,18621,3,เราไม่ลืม
common_voice_th_033.mp3,amazon,Transcribe,5.7314722537994385,45405,13,ถ้ารัฐบาลคณะราษฎรไม่ยกเอาที่ดินตรงนั้นจากเจ้ามาให้จุฬา
common_voice_th_034.mp3,amazon,Transcribe,5.540745258331299,27045,9,อีกไม่ถึงเดือนจะถึงวันเลือกตั้งแล้ว
common_voice_th_035.mp3,amazon,Transcribe,7.1339287757873535,54261,17,นักศึกษาประท้วงรวมคําและวลีจากแฟลชม็อบของคนรุ่นใหม่ที่คนรุ่นเก่าอาจไม่เข้าใจ
common_voice_th_036.mp3,amazon,Transcribe,5.922196388244629,39141,10,พอเป็นเรื่องของชุมชนมันเลยเป็นเรื่องพฤตินัยมากกว่านิตินัย
common_voice_th_037.mp3,amazon,Transcribe,5.461482524871826,30501,11,มิตรสหาย นักพากมวยท่านหนึ่ง นักมวยชื่อฝนหลวง
common_voice_th_038.mp3,amazon,Transcribe,5.286421775817871,20565,2,เสื้อวิ่ง
common_voice_th_039.mp3,amazon,Transcribe,6.008296489715576,50373,22,ถ้าทุกคนคิดถึงความต้องการของตลาดก่อนจับประดิษฐ์อะไรขึ้นมา เราน่าจะคิดได้ไม่ไกลไปกว่าช่วงชีวิตของเรา
common_voice_th_040.mp3,amazon,Transcribe,5.41755223274231,20565,6,ต้มซุปต้องใส่กระเทียมไหม
common_voice_th_041.mp3,amazon,Transcribe,5.455297470092773,18405,5,และจะไม่ใช่ครั้งสุดท้าย
common_voice_th_042.mp3,amazon,Transcribe,5.896130561828613,54693,28,พอลดไม่ได้แล้วก็กลับมาที่ลําดับความสําคัญ จะจัดให้ใครไปก่อน ไปได้เยอะกว่าไกลกว่าในเวลาเท่ากัน
common_voice_th_043.mp3,amazon,Transcribe,5.27258825302124,11925,3,นี่ก็จะ
common_voice_th_044.mp3,amazon,Transcribe,5.2976438999176025,14733,2,แล้วหลังจาก
common_voice_th_045.mp3,amazon,Transcribe,5.8678553104400635,38061,12,อ้างจัดสัมมนาวิชาการไม่แจ้ง พร้อมสั่งจับตาตลอดเวที
common_voice_th_046.mp3,amazon,Transcribe,5.923478603363037,43893,22,ตกลงเครื่องรับเหรียญบนเรดเมล์นี้จะได้ใช้เมื่อไหร่นะ ไม่ต้องบัตรแมงมุมหรอก อันนั้นสิ้นหวังละ
common_voice_th_047.mp3,amazon,Transcribe,5.494024753570557,16245,4,ลองเช็คดูครับ
common_voice_th_048.mp3,amazon,Transcribe,5.586395978927612,42165,14,การที่คนเราจะเลือกเป็นสมาชิกพรรคการเมือง สนับสนุนความคิดทางการเมืองแบบไหน?
common_voice_th_049.mp3,amazon,Transcribe,5.206088542938232,15813,1,เช่นเดียวกัน
common_voice_th_050.mp3,amazon,Transcribe,4.959604263305664,18405,5,ของดจัดคืนนี้ครับ
common_voice_th_051.mp3,amazon,Transcribe,6.434830665588379,51021,28,ถ้าดูเฉพาะในแอพนี่ เราก็เห็นแค่ที่แอปมี ค้นในแผนที่กูเกิ้ลก็อาจช่วยหรือถามคนที่บ้าน
common_voice_th_052.mp3,amazon,Transcribe,5.512201309204102,22293,7,เพิ่ง เพิ่งนึกได้ เพิ่งเจอ
common_voice_th_053.mp3,amazon,Transcribe,5.883413791656494,42813,20,โดยคนทั่วไปจะเข้าห้างได้หลังแปดโมง เริ่มตั้งแต่พรุ่งนี้ไปจนถึงอย่างน้อยวันศุกร์
common_voice_th_054.mp3,amazon,Transcribe,6.46120548248291,57285,21,ถ้าเป็นสินค้าที่ไม่ใช่สินค้าปลอดอากรอยู่แล้ว เช่น อาหาร หนังสือ ในพื้นที่ผู้โดยสารระหว่างประเทศ
common_voice_th_055.mp3,amazon,Transcribe,5.50478982925415,21861,3,สงครามยาเสพติดฟิลิปปินส์
common_voice_th_056.mp3,amazon,Transcribe,5.877030849456787,54693,25,เพียงอยากให้การศึกษาผ่านการเล่นเกมกับคนที่จิตใจดี แต่อาจจะลืมนึกว่าเราได้ประโยชน์จากระบบแบบนี้อยู่
common_voice_th_057.mp3,amazon,Transcribe,6.3859171867370605,49293,18,เบียร์ค้างคืนแทนที่จะทิ้งยังเอามากินอีก แถมยังถ่อไปถึงพัทยา มนุษยชาติ
common_voice_th_058.mp3,amazon,Transcribe,5.60704231262207,24453,8,แล้วใช้คําว่าระยะสุดท้าย ตลาด
common_voice_th_059.mp3,amazon,Transcribe,11.353225469589233,30501,10,ที่เชียงใหม่กลายเป็นของปิ้งย่างยอดนิยมของคาเบียร์
common_voice_th_060.mp3,amazon,Transcribe,5.22835111618042,14085,3,ไม่ใช่วลี
common_voice_th_061.mp3,amazon,Transcribe,5.432074785232544,17973,3,ยืนยันจํานวนผู้เสียหาย
common_voice_th_062.mp3,amazon,Transcribe,5.279223680496216,17541,5,รายการไม่ตรงตามผัง
common_voice_th_063.mp3,amazon,Transcribe,5.792637586593628,28773,10,ควรตั้งเก้าอี้เปล่าไว้บนเวทีพร้อมป้ายชื่อพัก
common_voice_th_064.mp3,amazon,Transcribe,10.609060287475586,16245,5,แต่สิ่งที่เกิดขึ้นคือ
common_voice_th_065.mp3,amazon,Transcribe,7.073933839797974,18621,5,เคยมาอ่านกวีที่นี่
common_voice_th_066.mp3,amazon,Transcribe,5.144603729248047,17325,4,เก็บข้อมูลเราทําไม
common_voice_th_067.mp3,amazon,Transcribe,15.200180292129517,17325,3,ทุ่งใหญ่นเรศวร
common_voice_th_068.mp3,amazon,Transcribe,8.23182487487793,53613,21,ทั้งนี้ตัวตลาดปิดเพื่อปรับปรุงมาเป็นเวลาสามปีแล้ว แต่ยังไม่มีท่าทีว่าจะเสร็จเมื่อไหร่
common_voice_th_069.mp3,amazon,Transcribe,7.7684173583984375,53613,25,พอกดปุ๊บน่าจะเข้าไปที่โหมดแก้ไข แต่คนอื่นจะยังไม่เห็นที่เราแก้จนกว่าเจ้าของเอกสารเขาจะอนุมัติครับ
common_voice_th_070.mp3,amazon,Transcribe,5.210289716720581,24885,11,ท้องจะร่วงไปเลยไม่มีอะไรให้เสียอีกต่อไป
common_voice_th_071.mp3,amazon,Transcribe,5.6829211711883545,25533,5,คอนกรีตเอาไว้ประสานก้อนหินเข้าด้วยกัน
common_voice_th_072.mp3,amazon,Transcribe,5.729359149932861,41301,21,ไม่ว่าจะฟ้องหรือไม่มันก็มีผล เราควรทําให้คนสบายใจที่จะบอกว่าตัวเองอาจป่วย
common_voice_th_073.mp3,amazon,Transcribe,6.410381555557251,56205,25,เป็นปัญหาแน่ถ้าไม่มีการคัดกรอง แต่อยากให้ดูภาพนี้ เรามองเฉพาะที่อยากเห็นหรือเปล่า ผีน้อย
common_voice_th_074.mp3,amazon,Transcribe,4.8877317905426025,22725,6,ชนประตูรถที่เปิดกระทันหัน
common_voice_th_075.mp3,amazon,Transcribe,5.552356481552124,40221,20,ดูสิ ความไม่มีการศึกษาเรื่องนี้ของกู เดี๋ยวขอคนใหม่ลบอันนี้ทิ้งก่อน
common_voice_th_076.mp3,amazon,Transcribe,5.542708873748779,31581,13,ตํารวจได้เข้าไปพูดคุยให้คําแนะนํากับเจ้าชายหลังพบภาพ
common_voice_th_077.mp3,amazon,Transcribe,5.387553453445435,28773,7,เราจึงทํางานร่วมกับผู้สมัครองค์กรปกครองส่วนท้องถิ่น
common_voice_th_078.mp3,amazon,Transcribe,21.436115503311157,28341,15,ปราบดาภินิหารของท่านคิมก็จะยิ่งแผ่ไพศาลมากเท่านั้น
common_voice_th_079.mp3,amazon,Transcribe,6.616939067840576,17973,2,การประกอบอาชีพ
common_voice_th_080.mp3,amazon,Transcribe,20.387770891189575,35253,10,ประกาศ มูลนิธิเพื่อผู้บริโภค ยินดีรับร้องเรียนทหาร
common_voice_th_081.mp3,amazon,Transcribe,31.716867208480835,20565,4,อ่านบทสัมภาษณ์เต็มที่
common_voice_th_082.mp3,amazon,Transcribe,5.014702558517456,14301,2,ที่มาเลเซีย
common_voice_th_083.mp3,amazon,Transcribe,24.976197957992554,27045,11,เงินสดที่เตรียมมาพอดีกับบัตรแบบแตะเร็วสุด
common_voice_th_084.mp3,amazon,Transcribe,17.724822282791138,14733,3,อีกช่องทางหนึ่ง
common_voice_th_085.mp3,amazon,Transcribe,13.066627502441406,46053,22,ระบบข้ามถนนในไทยนี่คือยืนรอจนกว่ารถจะวิ่งผ่านไปหมด ไม่สนไฟเขียวไฟแดงอะไรด้วย
common_voice_th_086.mp3,amazon,Transcribe,6.5836076736450195,26613,10,เห็นแล้วอยากได้ทั้งที่ตัวเองไม่จําเป็นต้องใช้
common_voice_th_087.mp3,amazon,Transcribe,5.237802982330322,21213,37,การ ออก แบบ ถ น น ช่ว ย ล ด อ ุ บ ั ติ เห ต ุ ได้
common_voice_th_088.mp3,amazon,Transcribe,5.0402984619140625,19701,6,อันไหนคือในกับนอก
common_voice_th_089.mp3,amazon,Transcribe,5.881884336471558,49941,21,คลิปเล่าถึงวัฒนธรรมองค์กรที่เปลี่ยนไปของโบอิ้ง นําไปสู่ความหย่อนในการตรวจสอบความปลอดภัยและหายนะ
common_voice_th_090.mp3,amazon,Transcribe,23.90257740020752,50805,19,ประกาศกฎกระทรวงเกษตรและสหกรณ์ให้แมวเป็นสัตว์ควบคุมอายุสองด่วนขึ้นไป เจ้าของต้องพาไปฉีกวัคซีน
common_voice_th_091.mp3,amazon,Transcribe,6.906673192977905,16245,4,คนอะไรน่ารักจัง
common_voice_th_092.mp3,amazon,Transcribe,31.54829716682434,14085,3,ปากไม่ดี
common_voice_th_093.mp3,amazon,Transcribe,5.209385633468628,17973,4,ภาพเดียวโคตรผสมผสาน
common_voice_th_094.mp3,amazon,Transcribe,5.410451412200928,14733,3,วิ่งสวนเลน
common_voice_th_095.mp3,amazon,Transcribe,5.546856164932251,25965,11,คือจะเรียกแต่ไม่รู้ชื่อหรือไม่ประสงค์จะระบุชื่อ
common_voice_th_096.mp3,amazon,Transcribe,6.192239284515381,35901,13,ชวนทบทวนกลไกการตรวจสอบการทํางานของรัฐบาลโดยรัฐสภา
common_voice_th_097.mp3,amazon,Transcribe,21.787193536758423,33093,13,จัดอันดับสถานีรถไฟดีสุดของยุโรป โดยวัดจากประสบการณ์ของผู้โดยสาร
common_voice_th_098.mp3,amazon,Transcribe,5.541658401489258,46701,24,มิตรสหายเริ่มบ่นเรื่อง ทํางานอยู่บ้านแล้วเน็ตเน่ามาก คือพวกคอนโดกับหมู่บ้านมันแชร์กันหลายบ้าน
common_voice_th_099.mp3,amazon,Transcribe,6.014175653457642,48213,18,แกเคยเป็นอดีตคณะกรรมการสิทธิมนุษยชนแห่งชาติ ครับ ผมหมายถึง อาจารย์จรัญดิษฐา อภิชัย
common_voice_th_100.mp3,amazon,Transcribe,5.092446804046631,22293,5,ไปดูของจริงก็มหัศจรรย์มาก
